long,lat,massflow,gpstime,cycletime,distance,cutwidth,moisture,headerstatus,passno,monitorno,fieldid,loadid,crop,gpsstatus,pdop,altitude
-96.470070,41.184680,10.21,1002901024,2,181,240,12.6,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1205.4
-96.470125,41.184679,11.15,1002901026,2,183,240,12.6,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1205.4
-96.470180,41.184680,10.66,1002901028,2,183,240,12.6,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1205.1
-96.470234,41.184680,10.78,1002901030,2,174,240,12.5,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1205.1
-96.470288,41.184681,10.79,1002901032,2,175,240,12.3,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1205.1
-96.470342,41.184682,9.86,1002901034,2,175,240,12.2,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1205.1
-96.470397,41.184683,9.54,1002901036,2,176,240,12.3,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1204.7
-96.470452,41.184682,9.44,1002901038,2,181,240,11.9,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1204.7
-96.470506,41.184683,9.23,1002901040,2,176,240,12.0,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1204.7
-96.470560,41.184684,8.98,1002901042,2,176,240,12.1,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1204.4
-96.470615,41.184686,8.16,1002901044,2,174,240,11.9,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1204.1
-96.470669,41.184686,8.91,1002901046,2,175,240,11.9,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1204.1
-96.470724,41.184686,8.48,1002901048,2,174,240,12.0,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1203.7
-96.470779,41.184686,8.09,1002901050,2,184,240,11.8,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1203.4
-96.470832,41.184686,7.54,1002901052,2,169,240,12.0,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1203.4
-96.470886,41.184686,7.31,1002901054,2,179,240,11.9,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1203.4
-96.470941,41.184687,6.89,1002901056,2,177,240,11.8,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1203.4
-96.470995,41.184687,7.64,1002901058,2,175,240,11.8,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1203.1
-96.471049,41.184685,7.24,1002901060,2,177,240,11.8,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1203.1
-96.471104,41.184685,8.24,1002901062,2,179,240,11.8,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1202.8
-96.471157,41.184686,7.81,1002901064,2,176,240,11.8,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1202.8
-96.471211,41.184686,7.85,1002901066,2,176,240,12.1,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1202.8
-96.471265,41.184686,8.22,1002901068,2,172,240,11.8,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1202.8
-96.471320,41.184687,8.78,1002901070,2,180,240,11.9,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1202.4
-96.471373,41.184688,8.46,1002901072,2,174,240,11.7,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1202.4
-96.471427,41.184688,8.82,1002901074,2,176,240,11.6,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1202.4
-96.471481,41.184689,7.13,1002901076,2,174,240,11.6,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1202.4
-96.471536,41.184689,8.02,1002901078,2,176,240,11.7,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1202.1
-96.471590,41.184690,7.64,1002901080,2,177,240,11.5,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1202.1
-96.471645,41.184691,7.43,1002901082,2,180,240,11.5,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1202.1
-96.471699,41.184691,7.17,1002901084,2,177,240,11.6,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.8
-96.471754,41.184691,8.84,1002901086,2,183,240,11.5,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.8
-96.471808,41.184691,7.90,1002901088,2,175,240,11.7,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.8
-96.471862,41.184692,8.96,1002901090,2,181,240,11.4,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.8
-96.471917,41.184693,8.32,1002901092,2,174,240,11.6,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.4
-96.471972,41.184694,8.68,1002901094,2,180,240,11.5,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.4
-96.472026,41.184694,8.95,1002901096,2,181,240,11.3,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.4
-96.472081,41.184694,8.52,1002901098,2,176,240,11.4,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.8
-96.472135,41.184694,7.84,1002901100,2,181,240,11.5,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.8
-96.472189,41.184695,9.43,1002901102,2,174,240,11.5,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1202.1
-96.472242,41.184698,9.08,1002901104,2,175,240,11.6,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1202.4
-96.472297,41.184699,7.85,1002901106,2,182,240,11.5,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1202.1
-96.472353,41.184700,8.75,1002901108,2,181,240,11.5,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.8
-96.472407,41.184700,9.55,1002901110,2,181,240,11.6,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.1
-96.472461,41.184699,8.96,1002901112,2,177,240,11.4,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.1
-96.472514,41.184699,9.03,1002901114,2,173,240,11.5,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.8
-96.472568,41.184699,7.07,1002901116,2,180,240,11.5,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.8
-96.472622,41.184698,9.76,1002901118,2,176,240,11.3,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.8
-96.472674,41.184699,7.95,1002901120,2,170,240,11.5,33,15,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.8
-96.472740,41.184645,7.85,1002901138,2,180,240,11.8,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1199.8
-96.472687,41.184644,9.06,1002901140,2,172,240,11.8,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.1
-96.472636,41.184643,8.19,1002901142,2,164,240,11.7,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.1
-96.472584,41.184642,8.71,1002901144,2,174,240,11.7,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.1
-96.472532,41.184642,9.26,1002901146,2,169,240,11.8,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.5
-96.472479,41.184641,7.79,1002901148,2,168,240,11.8,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.5
-96.472426,41.184640,9.08,1002901150,2,171,240,11.8,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.8
-96.472373,41.184640,8.33,1002901152,2,174,240,11.7,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.8
-96.472320,41.184639,8.87,1002901154,2,174,240,11.7,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.8
-96.472268,41.184638,8.37,1002901156,2,164,240,11.6,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.8
-96.472215,41.184638,8.21,1002901158,2,173,240,11.7,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.1
-96.472162,41.184637,8.18,1002901160,2,171,240,11.5,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.1
-96.472107,41.184637,8.19,1002901162,2,176,240,11.6,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.1
-96.472053,41.184637,8.60,1002901164,2,174,240,11.6,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.1
-96.472000,41.184637,8.22,1002901166,2,175,240,11.6,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.1
-96.471947,41.184636,7.63,1002901168,2,172,240,11.6,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.1
-96.471892,41.184635,8.24,1002901170,2,180,240,11.8,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.1
-96.471840,41.184634,8.85,1002901172,2,169,240,11.7,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.4
-96.471785,41.184634,7.47,1002901174,2,176,240,11.9,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.1
-96.471732,41.184634,7.72,1002901176,2,174,240,11.7,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.4
-96.471679,41.184634,7.77,1002901178,2,170,240,11.5,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.1
-96.471625,41.184634,8.20,1002901180,2,177,240,11.5,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.1
-96.471571,41.184632,8.05,1002901182,2,175,240,11.5,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.4
-96.471517,41.184631,7.93,1002901184,2,176,240,11.4,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.8
-96.471464,41.184631,8.50,1002901186,2,170,240,11.4,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.8
-96.471411,41.184631,8.02,1002901188,2,177,240,11.5,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.8
-96.471358,41.184630,7.76,1002901190,2,174,240,11.5,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.8
-96.471304,41.184629,8.13,1002901192,2,170,240,11.6,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.8
-96.471250,41.184628,7.36,1002901194,2,175,240,11.8,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.8
-96.471196,41.184627,7.16,1002901196,2,179,240,11.7,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.8
-96.471143,41.184626,6.82,1002901198,2,174,240,11.7,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1202.1
-96.471090,41.184626,7.56,1002901200,2,174,240,11.6,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1202.4
-96.471038,41.184626,8.14,1002901202,2,174,240,11.7,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1202.8
-96.470984,41.184626,6.98,1002901204,2,171,240,11.5,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1202.8
-96.470932,41.184626,8.33,1002901206,2,171,240,11.5,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1202.8
-96.470879,41.184627,8.02,1002901208,2,171,240,11.3,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1203.1
-96.470825,41.184626,7.91,1002901210,2,176,240,11.3,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1203.1
-96.470772,41.184626,9.57,1002901212,2,174,240,11.4,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1203.4
-96.470719,41.184625,8.79,1002901214,2,171,240,11.3,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1203.4
-96.470667,41.184625,8.98,1002901216,2,175,240,11.5,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1203.7
-96.470614,41.184625,8.58,1002901218,2,172,240,11.6,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1204.1
-96.470562,41.184624,8.97,1002901220,2,171,240,11.8,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1204.1
-96.470510,41.184624,8.77,1002901222,2,168,240,11.9,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1204.1
-96.470459,41.184623,9.81,1002901224,2,172,240,11.8,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1204.4
-96.470407,41.184623,8.19,1002901226,2,167,240,11.8,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1204.7
-96.470354,41.184623,8.60,1002901228,2,170,240,11.7,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1204.7
-96.470303,41.184622,10.17,1002901230,2,164,240,11.8,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1204.7
-96.470251,41.184621,9.72,1002901232,2,169,240,11.8,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1205.1
-96.470200,41.184620,10.06,1002901234,2,169,240,11.8,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1205.1
-96.470148,41.184620,11.29,1002901236,2,169,240,11.9,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1205.4
-96.470096,41.184619,10.85,1002901238,2,170,240,12.2,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1205.4
-96.470043,41.184618,12.61,1002901240,2,171,240,12.4,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1205.4
-96.469991,41.184618,9.92,1002901242,2,166,240,12.5,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1205.7
-96.469938,41.184617,10.38,1002901244,2,176,240,12.6,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1205.7
-96.469885,41.184616,12.76,1002901246,2,175,240,12.7,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1205.4
-96.469834,41.184615,8.97,1002901248,2,164,240,12.7,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1205.7
-96.469791,41.184615,3.58,1002901250,2,159,240,12.7,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1205.4
-96.469770,41.184614,5.65,1002901252,2,75,240,12.7,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1205.4
-96.469744,41.184616,8.24,1002901254,2,73,240,12.7,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1205.1
-96.469711,41.184615,9.42,1002901256,2,110,240,12.7,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1205.1
-96.469677,41.184614,8.27,1002901258,2,106,240,12.8,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1204.7
-96.469632,41.184614,8.15,1002901260,2,138,240,12.9,33,16,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1204.7
-96.469582,41.184556,10.07,1002901282,2,136,240,12.8,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1203.7
-96.469626,41.184557,10.86,1002901284,2,138,240,12.7,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1204.1
-96.469674,41.184559,11.32,1002901286,2,156,240,12.7,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1204.4
-96.469722,41.184559,11.47,1002901288,2,158,240,12.7,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1204.4
-96.469770,41.184560,11.96,1002901290,2,154,240,12.9,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1204.7
-96.469818,41.184560,12.15,1002901292,2,157,240,12.8,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1204.7
-96.469866,41.184561,12.38,1002901294,2,155,240,12.9,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1204.7
-96.469915,41.184561,11.10,1002901296,2,157,240,13.1,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1205.1
-96.469963,41.184562,11.64,1002901298,2,159,240,13.0,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1205.1
-96.470012,41.184563,12.21,1002901300,2,160,240,12.9,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1205.1
-96.470062,41.184564,10.23,1002901302,2,159,240,12.9,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1205.4
-96.470113,41.184565,11.42,1002901304,2,169,240,13.1,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1205.4
-96.470164,41.184566,10.94,1002901306,2,166,240,12.9,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1205.1
-96.470217,41.184566,11.44,1002901308,2,169,240,12.9,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1205.1
-96.470270,41.184567,10.18,1002901310,2,174,240,13.0,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1204.7
-96.470323,41.184567,9.55,1002901312,2,174,240,12.9,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1204.7
-96.470403,41.184568,9.61,1002901314,2,175,240,12.8,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1204.1
-96.470429,41.184568,9.71,1002901316,2,175,240,12.7,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1204.1
-96.470483,41.184568,8.97,1002901318,2,175,240,12.6,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1204.1
-96.470536,41.184569,10.56,1002901320,2,171,240,12.4,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1203.7
-96.470616,41.184569,9.08,1002901322,2,179,240,12.3,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1203.4
-96.470643,41.184569,9.28,1002901324,2,170,240,12.1,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1203.4
-96.470696,41.184570,9.01,1002901326,2,179,240,12.1,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1203.1
-96.470751,41.184570,9.65,1002901328,2,177,240,12.1,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1203.1
-96.470831,41.184571,8.74,1002901330,2,179,240,12.1,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1202.4
-96.470882,41.184572,8.45,1002901332,2,171,240,11.9,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1202.4
-96.470908,41.184572,8.58,1002901334,2,169,240,11.9,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1202.4
-96.470986,41.184572,8.82,1002901336,2,170,240,12.0,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1202.1
-96.471011,41.184572,7.70,1002901338,2,168,240,12.0,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1202.1
-96.471089,41.184572,7.32,1002901340,2,162,240,12.1,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.8
-96.471140,41.184573,6.32,1002901342,2,173,240,11.8,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.8
-96.471191,41.184573,6.59,1002901344,2,168,240,12.0,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.8
-96.471243,41.184573,7.58,1002901346,2,164,240,11.9,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.4
-96.471268,41.184574,7.39,1002901348,2,171,240,11.7,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.4
-96.471345,41.184574,8.06,1002901350,2,168,240,11.8,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.4
-96.471396,41.184576,7.96,1002901352,2,171,240,11.9,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.4
-96.471447,41.184576,8.32,1002901354,2,163,240,11.8,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.4
-96.471499,41.184577,7.66,1002901356,2,168,240,12.0,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.4
-96.471525,41.184578,7.86,1002901358,2,171,240,12.1,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.1
-96.471602,41.184579,7.75,1002901360,2,174,240,11.7,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.4
-96.471655,41.184580,7.80,1002901362,2,163,240,11.8,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.1
-96.471681,41.184580,8.01,1002901364,2,172,240,11.7,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.1
-96.471760,41.184581,7.85,1002901366,2,173,240,11.7,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.1
-96.471787,41.184581,8.48,1002901368,2,171,240,11.6,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.8
-96.471866,41.184581,8.34,1002901370,2,167,240,11.8,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.8
-96.471920,41.184581,7.95,1002901372,2,177,240,11.7,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.8
-96.471972,41.184582,9.38,1002901374,2,172,240,11.6,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.8
-96.472025,41.184582,9.01,1002901376,2,171,240,11.9,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.8
-96.472052,41.184582,8.67,1002901378,2,173,240,11.8,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.8
-96.472130,41.184583,8.77,1002901380,2,172,240,11.8,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.5
-96.472184,41.184584,9.81,1002901382,2,173,240,11.9,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.5
-96.472238,41.184584,8.33,1002901384,2,174,240,11.7,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.1
-96.472291,41.184585,9.26,1002901386,2,175,240,11.8,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.1
-96.472344,41.184586,8.49,1002901388,2,171,240,11.7,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.1
-96.472397,41.184586,8.80,1002901390,2,175,240,11.5,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.1
-96.472450,41.184586,8.48,1002901392,2,171,240,11.6,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.1
-96.472477,41.184587,8.24,1002901394,2,173,240,11.7,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1199.8
-96.472557,41.184587,7.13,1002901396,2,175,240,11.4,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1199.5
-96.472609,41.184588,8.84,1002901398,2,175,240,11.5,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1199.5
-96.472662,41.184589,7.50,1002901400,2,171,240,11.6,33,17,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1199.5
-96.472742,41.184536,8.86,1002901418,2,144,240,11.6,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.1
-96.472690,41.184537,8.62,1002901420,2,170,240,11.7,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.1
-96.472638,41.184537,9.30,1002901422,2,172,240,11.6,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1199.8
-96.472611,41.184537,8.81,1002901424,2,171,240,11.6,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1199.5
-96.472531,41.184535,9.56,1002901426,2,176,240,11.7,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1199.5
-96.472479,41.184533,9.88,1002901428,2,174,240,11.8,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1199.5
-96.472425,41.184532,8.74,1002901430,2,176,240,12.1,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1199.8
-96.472371,41.184532,7.74,1002901432,2,174,240,11.9,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.1
-96.472315,41.184532,8.47,1002901434,2,176,240,11.6,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.5
-96.472260,41.184530,8.95,1002901436,2,184,240,11.7,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.5
-96.472203,41.184530,9.27,1002901438,2,182,240,11.3,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.5
-96.472147,41.184530,9.00,1002901440,2,183,240,11.0,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.5
-96.472091,41.184529,9.69,1002901442,2,183,240,11.1,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.5
-96.472034,41.184527,8.46,1002901444,2,184,240,11.2,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.5
-96.471978,41.184527,9.33,1002901446,2,187,240,11.4,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.5
-96.471923,41.184527,9.81,1002901448,2,184,240,11.4,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.5
-96.471870,41.184528,8.59,1002901450,2,181,240,11.7,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.5
-96.471815,41.184527,7.88,1002901452,2,173,240,11.7,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.5
-96.471789,41.184527,8.69,1002901454,2,176,240,11.6,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.5
-96.471706,41.184525,7.26,1002901456,2,182,240,11.6,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.5
-96.471652,41.184525,8.26,1002901458,2,179,240,11.7,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1200.8
-96.471598,41.184524,8.66,1002901460,2,176,240,11.7,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.1
-96.471543,41.184524,8.01,1002901462,2,175,240,11.7,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.4
-96.471488,41.184523,9.23,1002901464,2,179,240,11.7,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.4
-96.471434,41.184522,7.83,1002901466,2,183,240,11.6,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.4
-96.471380,41.184521,8.27,1002901468,2,175,240,11.5,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.4
-96.471325,41.184520,7.56,1002901470,2,177,240,11.5,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.4
-96.471271,41.184520,7.84,1002901472,2,181,240,11.5,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.4
-96.471216,41.184519,6.70,1002901474,2,174,240,11.6,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.4
-96.471162,41.184518,8.01,1002901476,2,180,240,11.6,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.4
-96.471107,41.184517,8.11,1002901478,2,179,240,11.7,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.8
-96.471053,41.184516,9.29,1002901480,2,177,240,11.5,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.8
-96.470999,41.184516,8.72,1002901482,2,176,240,11.6,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1201.8
-96.470972,41.184516,9.64,1002901484,2,175,240,12.0,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1202.1
-96.470890,41.184515,11.67,1002901486,2,177,240,11.7,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1202.4
-96.470837,41.184515,9.16,1002901488,2,177,240,11.8,33,18,980415,"F36:2.31","L2:W","SOYBEANS",7,0,1202.4
